Frame,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
1,8.540792833912913e-08,2.471556681971487e-07,8.445415291228324e-09,3.342577155917925e-05,0.1852623702158308,9.98497417163641e-08,1.1999999632652685,1.199999993137308,6.533143727023687e-06,0.22609324779660064,0.7504752055231532,1.0868213736612944,5.142068981380303e-07,8.330670047805015e-10,1.0740546112681988e-08
2,8.109359515739378e-08,2.2504775327993861e-07,6.369310224023921e-09,1.158195393558883e-05,0.1861437536777663,1.1606794181071453e-07,1.1999999710484202,1.1999999948268445,3.1919260276681323e-06,0.2287189257323708,0.7562987247772361,1.066565065306924,5.791475079289902e-07,6.920751409507069e-10,1.1035240510049295e-08
3,9.867855844049377e-08,2.3344697179509054e-07,1.5146254598056603e-08,0.0002673167723535399,0.1893519207758254,1.0475515810857715e-07,1.1999999328175217,1.1999999852611116,1.9463748827012957e-06,0.22793909814048235,0.7580265239367324,1.0631079355983388,3.387500358103211e-07,1.5278662731578209e-09,7.502407853126265e-09
4,1.1626352172359376e-07,2.4184619031024245e-07,2.3923198972089284e-08,0.0005230515907714909,0.1925600878738845,9.344237440643976e-08,1.1999998945866233,1.1999999756953788,7.008237377344596e-07,0.2271592705485939,0.7597543230962287,1.0596508058897534,9.835256369165199e-08,2.363657405364935e-09,3.969575196203234e-09
5,9.039936910659624e-08,2.032981667594337e-07,2.0411492417832738e-08,0.0015857000854724232,0.19015708529294603,7.623909334560365e-08,1.1999998867527792,1.199999978466884,4.1534926378560214e-07,0.2273813165834686,0.7557800747638366,1.0501091949523,5.9484094672034394e-08,1.9940643998558735e-09,2.763448581210967e-09
6,6.453521648959872e-08,1.6475014320862494e-07,1.6899785863576192e-08,0.002648348580173355,0.18775408271200755,5.9035812284767547e-08,1.199999878918935,1.1999999812383892,1.2987478983674467e-07,0.2276033626183433,0.7518058264314443,1.040567584014847,2.0615625652416798e-08,1.624471394346812e-09,1.5573219662187004e-09
7,1.089449593551728e-07,3.111992300118927e-07,2.5390184566547728e-08,0.0021929871064991398,0.18992193656517367,8.796120222278668e-08,1.1999998446223097,1.199999972937023,2.580603477144869e-07,0.2234649083148096,0.7523974460317565,1.0415255972988462,6.839339698525782e-08,2.5455020057140877e-09,3.381263565443563e-09
8,1.225062418048316e-07,3.85385180396974e-07,2.4959380865423453e-08,0.0032643654375278733,0.19153968762731724,7.470148059367234e-08,1.1999998959550526,1.1999999750684276,2.099864545651268e-06,0.2203158194203033,0.7612470568532207,1.0588601141294969,2.1022872895672566e-07,2.6110418723129256e-09,5.659645905510991e-09
9,9.074879037002779e-08,2.9005870597131106e-07,1.5597690607604797e-08,0.00463923553093902,0.192581957933593,4.584141418703919e-08,1.1999999301709054,1.1999999846238434,1.7230258809971875e-06,0.21985197485680827,0.7631546591258186,1.0508278711504735,1.4919921770921823e-07,1.57931441849041e-09,4.588143128959271e-09
10,2.4293660655705522e-08,9.97574391645882e-08,1.9943817766638933e-09,0.010247952882801541,0.18834220152458309,6.978478973588097e-09,1.1999999767279108,1.1999999984151102,1.2627869601558656e-06,0.21709528574429626,0.7687792819747006,1.056635468564229,2.8392792809596564e-08,1.0399761388477215e-10,1.2444344795081918e-09
